datetime_utc_from;consumption_MWh;spot_ch_eurpmwh;temperature_celsius;global_radiation_J
2023-03-08T11:00Z;69.786705;149.000000;7.800000;833487.200000
2023-03-08T12:00Z;62.048643;140.640000;12.100000;1114105.200000
2023-03-08T13:00Z;66.670676;138.090000;13.800000;998070.900000
2023-03-08T14:00Z;66.438315;137.090000;13.200000;824276.400000
2023-03-08T15:00Z;68.248407;139.230000;12.300000;397488.000000
2023-03-08T16:00Z;67.267732;142.750000;11.400000;207300.000000
2023-03-08T17:00Z;60.964968;151.590000;10.600000;94089.000000
2023-03-08T18:00Z;56.413608;164.990000;10.400000;10158.600000
2023-03-08T19:00Z;53.152482;167.570000;11.600000;0.000000
2023-03-08T20:00Z;51.078120;153.330000;11.300000;0.000000
2023-03-08T21:00Z;49.067902;136.850000;11.100000;0.000000
2023-03-08T22:00Z;46.852983;130.540000;10.400000;0.000000
2023-03-08T23:00Z;45.522502;122.750000;10.000000;0.000000
2023-03-09T00:00Z;45.383893;116.200000;11.600000;0.000000
2023-03-09T01:00Z;45.489797;112.820000;12.000000;0.000000
2023-03-09T02:00Z;44.983617;111.890000;11.000000;0.000000
2023-03-09T03:00Z;44.361480;107.430000;10.000000;0.000000
2023-03-09T04:00Z;44.828022;106.010000;9.000000;0.000000
2023-03-09T05:00Z;49.360120;113.520000;9.200000;0.000000
2023-03-09T06:00Z;60.474100;135.830000;8.300000;0.000000
2023-03-09T07:00Z;71.454543;148.360000;7.800000;160724.300000
2023-03-09T08:00Z;71.350816;158.980000;8.800000;666696.000000
2023-03-09T09:00Z;68.848843;150.620000;9.600000;1184250.000000
2023-03-09T10:00Z;67.678456;141.440000;11.200000;1751669.600000
2023-03-09T11:00Z;63.972408;137.010000;12.300000;1913683.300000
2023-03-09T12:00Z;55.099619;127.510000;13.400000;2400068.000000
2023-03-09T13:00Z;59.951361;120.180000;14.300000;2112178.300000
2023-03-09T14:00Z;61.509300;122.160000;15.000000;2004384.600000
2023-03-09T15:00Z;62.705172;125.090000;15.600000;1208322.000000
2023-03-09T16:00Z;61.216070;136.820000;14.800000;683382.000000
2023-03-09T17:00Z;56.760130;143.400000;13.300000;244627.800000
2023-03-09T18:00Z;54.212201;156.010000;12.000000;13861.800000
2023-03-09T19:00Z;51.829513;158.930000;10.700000;0.000000
2023-03-09T20:00Z;49.656571;145.020000;9.400000;0.000000
2023-03-09T21:00Z;47.548023;131.050000;8.700000;0.000000
2023-03-09T22:00Z;45.363534;122.370000;8.400000;0.000000
2023-03-09T23:00Z;43.949931;113.320000;7.800000;0.000000
2023-03-10T00:00Z;42.596234;107.570000;7.500000;0.000000
2023-03-10T01:00Z;42.470367;106.090000;7.900000;0.000000
2023-03-10T02:00Z;42.400975;103.100000;7.900000;0.000000
2023-03-10T03:00Z;42.636648;102.070000;4.500000;0.000000
2023-03-10T04:00Z;42.614359;102.270000;4.900000;0.000000
2023-03-10T05:00Z;47.974553;110.180000;4.900000;0.000000
2023-03-10T06:00Z;58.651741;121.410000;5.000000;0.000000
2023-03-10T07:00Z;68.647808;136.030000;6.000000;75702.000000
2023-03-10T08:00Z;71.698685;140.940000;7.400000;280668.000000
2023-03-10T09:00Z;68.906517;135.400000;7.800000;628644.000000
2023-03-10T10:00Z;70.629487;132.120000;9.300000;956947.900000
2023-03-10T11:00Z;67.772512;128.790000;9.600000;872078.200000
2023-03-10T12:00Z;58.687973;114.810000;9.700000;1571429.400000
2023-03-10T13:00Z;62.639267;111.460000;9.700000;1333621.600000
2023-03-10T14:00Z;61.049927;115.830000;9.900000;1307794.900000
2023-03-10T15:00Z;58.840741;119.570000;10.000000;1587912.000000
2023-03-10T16:00Z;57.887966;121.180000;9.000000;697416.000000
2023-03-10T17:00Z;55.958058;129.820000;8.000000;186597.000000
2023-03-10T18:00Z;53.689688;137.840000;7.100000;12387.000000
2023-03-10T19:00Z;51.181233;141.020000;6.800000;0.000000
2023-03-10T20:00Z;48.480685;135.220000;6.400000;0.000000
2023-03-10T21:00Z;45.843657;133.210000;5.700000;0.000000
2023-03-10T22:00Z;42.942224;126.980000;4.500000;0.000000
2023-03-10T23:00Z;41.987615;120.100000;3.800000;0.000000
2023-03-11T00:00Z;41.371473;132.500000;3.400000;0.000000
2023-03-11T01:00Z;41.229807;130.870000;2.900000;0.000000
2023-03-11T02:00Z;40.530670;129.870000;2.200000;0.000000
2023-03-11T03:00Z;40.086904;123.630000;1.200000;0.000000
2023-03-11T04:00Z;39.190937;119.560000;0.900000;0.000000
2023-03-11T05:00Z;39.845399;118.990000;0.800000;0.000000
2023-03-11T06:00Z;42.498843;127.910000;0.800000;0.000000
2023-03-11T07:00Z;44.759864;134.990000;0.900000;46764.000000
2023-03-11T08:00Z;45.720837;138.360000;1.100000;143340.000000
2023-03-11T09:00Z;47.140768;139.070000;1.400000;174804.000000
2023-03-11T10:00Z;47.013193;133.500000;1.500000;390392.700000
2023-03-11T11:00Z;45.308301;128.750000;1.900000;582265.400000
2023-03-11T12:00Z;44.035068;125.560000;2.200000;681532.700000
2023-03-11T13:00Z;42.333137;120.900000;2.500000;475653.400000
2023-03-11T14:00Z;41.715196;118.620000;3.700000;243327.900000
2023-03-11T15:00Z;41.218726;112.130000;5.100000;953928.000000
2023-03-11T16:00Z;41.307504;127.360000;5.000000;350976.000000
2023-03-11T17:00Z;41.238549;134.950000;4.400000;64131.000000
2023-03-11T18:00Z;41.039227;141.470000;4.000000;3993.000000
2023-03-11T19:00Z;40.136059;148.050000;3.700000;0.000000
2023-03-11T20:00Z;38.762151;144.640000;3.600000;0.000000
2023-03-11T21:00Z;38.278594;131.940000;3.600000;0.000000
2023-03-11T22:00Z;37.117583;131.850000;3.700000;0.000000
2023-03-11T23:00Z;37.810288;127.600000;3.800000;0.000000
2023-03-12T00:00Z;37.501249;125.010000;3.800000;0.000000
2023-03-12T01:00Z;37.326429;118.080000;3.900000;0.000000
2023-03-12T02:00Z;36.989746;109.980000;3.900000;0.000000
2023-03-12T03:00Z;36.394719;113.140000;3.900000;0.000000
2023-03-12T04:00Z;35.681433;108.370000;3.900000;0.000000
2023-03-12T05:00Z;36.263600;108.360000;3.800000;0.000000
2023-03-12T06:00Z;37.912165;117.230000;3.800000;0.000000
2023-03-12T07:00Z;38.115530;108.370000;4.300000;151452.000000
2023-03-12T08:00Z;37.769906;102.050000;5.600000;319188.000000
2023-03-12T09:00Z;37.587835;103.000000;5.700000;255678.000000
2023-03-12T10:00Z;37.612933;99.260000;6.400000;701554.200000
2023-03-12T11:00Z;36.559926;94.380000;7.000000;743935.000000
2023-03-12T12:00Z;35.972806;95.040000;8.600000;735615.700000
2023-03-12T13:00Z;34.679706;80.020000;9.300000;1138642.100000
2023-03-12T14:00Z;33.775019;79.590000;10.500000;1219780.700000
2023-03-12T15:00Z;32.941791;87.040000;12.300000;1239396.000000
2023-03-12T16:00Z;34.317597;117.430000;12.900000;1067496.000000
2023-03-12T17:00Z;36.350665;128.460000;11.800000;353552.600000
2023-03-12T18:00Z;38.140749;138.290000;9.800000;14780.600000
2023-03-12T19:00Z;37.915556;140.000000;8.100000;0.000000
2023-03-12T20:00Z;37.157010;132.000000;7.000000;0.000000
2023-03-12T21:00Z;37.358466;122.220000;6.100000;0.000000
2023-03-12T22:00Z;37.068996;122.000000;5.900000;0.000000
2023-03-12T23:00Z;37.512698;123.220000;5.400000;0.000000
2023-03-13T00:00Z;37.379932;120.320000;4.900000;0.000000
2023-03-13T01:00Z;37.894571;108.670000;4.600000;0.000000
2023-03-13T02:00Z;37.632279;106.250000;4.900000;0.000000
2023-03-13T03:00Z;37.614883;107.650000;5.200000;0.000000
2023-03-13T04:00Z;38.708831;108.870000;5.500000;0.000000
2023-03-13T05:00Z;45.196817;121.910000;5.900000;0.000000
2023-03-13T06:00Z;56.758828;134.790000;6.000000;1045.800000
2023-03-13T07:00Z;67.575238;141.430000;6.200000;222391.800000
2023-03-13T08:00Z;67.854587;141.420000;7.400000;506514.000000
2023-03-13T09:00Z;64.364029;131.910000;7.400000;571902.000000
2023-03-13T10:00Z;63.903445;120.600000;10.200000;1909923.200000
2023-03-13T11:00Z;63.317161;120.840000;12.800000;1807443.300000
2023-03-13T12:00Z;55.688795;120.510000;14.300000;2239998.900000
2023-03-13T13:00Z;61.000955;120.390000;15.400000;1957389.900000
2023-03-13T14:00Z;61.016184;121.520000;16.500000;1877220.700000
2023-03-13T15:00Z;60.685620;121.610000;17.600000;1495524.000000
2023-03-13T16:00Z;59.875332;131.990000;17.000000;976458.000000
2023-03-13T17:00Z;56.118632;138.910000;15.700000;409308.800000
2023-03-13T18:00Z;53.306821;135.010000;13.700000;20358.800000
2023-03-13T19:00Z;51.409166;131.470000;12.500000;0.000000
2023-03-13T20:00Z;49.310283;122.250000;11.700000;0.000000
2023-03-13T21:00Z;46.810095;129.850000;10.800000;0.000000
2023-03-13T22:00Z;44.803811;121.450000;11.700000;0.000000
2023-03-13T23:00Z;44.032034;116.110000;11.200000;0.000000
2023-03-14T00:00Z;43.592616;120.010000;9.300000;0.000000
2023-03-14T01:00Z;43.375053;115.650000;8.600000;0.000000
2023-03-14T02:00Z;42.484814;111.270000;8.600000;0.000000
2023-03-14T03:00Z;42.627733;109.730000;7.700000;0.000000
2023-03-14T04:00Z;42.552399;110.900000;7.400000;0.000000
2023-03-14T05:00Z;48.275862;120.480000;7.000000;0.000000
2023-03-14T06:00Z;59.286998;124.540000;6.500000;866.400000
2023-03-14T07:00Z;70.029944;134.340000;6.900000;87698.400000
2023-03-14T08:00Z;70.840395;140.000000;7.700000;346236.000000
2023-03-14T09:00Z;70.237416;140.430000;8.700000;884820.000000
2023-03-14T10:00Z;70.489769;140.940000;9.900000;1004682.000000
2023-03-14T11:00Z;71.774823;140.920000;10.900000;720546.000000
2023-03-14T12:00Z;65.316338;131.880000;9.800000;667716.000000
2023-03-14T13:00Z;68.222936;131.940000;8.400000;736362.000000
2023-03-14T14:00Z;67.880663;139.990000;9.000000;1103250.000000
2023-03-14T15:00Z;65.252429;139.970000;9.300000;1241436.000000
2023-03-14T16:00Z;64.305436;140.050000;8.300000;437820.000000
2023-03-14T17:00Z;58.730900;140.180000;7.000000;136818.000000
2023-03-14T18:00Z;55.057589;145.020000;6.400000;9908.400000
2023-03-14T19:00Z;52.502154;150.690000;5.900000;0.000000
2023-03-14T20:00Z;50.671679;148.110000;5.600000;0.000000
2023-03-14T21:00Z;47.981376;141.430000;5.100000;0.000000
2023-03-14T22:00Z;45.083223;135.090000;4.700000;0.000000
2023-03-14T23:00Z;44.115217;125.510000;4.600000;0.000000
2023-03-15T00:00Z;43.419862;114.560000;3.600000;0.000000
2023-03-15T01:00Z;43.772072;110.140000;3.500000;0.000000
2023-03-15T02:00Z;43.549468;105.130000;3.400000;0.000000
2023-03-15T03:00Z;43.508153;104.560000;2.700000;0.000000
2023-03-15T04:00Z;42.786329;108.560000;2.200000;0.000000
2023-03-15T05:00Z;49.109026;117.390000;1.200000;0.000000
2023-03-15T06:00Z;60.596409;139.830000;1.100000;2375.400000
2023-03-15T07:00Z;71.466924;153.870000;1.500000;228725.400000
2023-03-15T08:00Z;70.881160;160.610000;2.400000;781482.000000
2023-03-15T09:00Z;67.133741;155.830000;4.200000;1612044.000000
2023-03-15T10:00Z;66.388162;145.660000;5.800000;2117508.100000
2023-03-15T11:00Z;64.175445;139.100000;7.300000;2443578.000000
2023-03-15T12:00Z;58.410722;123.920000;8.200000;2446734.000000
2023-03-15T13:00Z;62.213982;121.180000;8.900000;2061840.000000
2023-03-15T14:00Z;62.433200;122.770000;9.400000;1981416.000000
2023-03-15T15:00Z;63.076977;131.480000;9.700000;1598646.000000
2023-03-15T16:00Z;61.628645;138.190000;9.400000;1028232.000000
2023-03-15T17:00Z;57.726042;149.430000;8.800000;354894.000000
2023-03-15T18:00Z;55.820134;158.630000;7.900000;28138.800000
2023-03-15T19:00Z;53.929231;161.420000;6.500000;0.000000
2023-03-15T20:00Z;52.893088;153.830000;5.300000;0.000000
2023-03-15T21:00Z;50.831627;149.920000;4.400000;0.000000
2023-03-15T22:00Z;47.592730;145.480000;3.700000;0.000000
2023-03-15T23:00Z;46.166708;136.670000;3.000000;0.000000
2023-03-16T00:00Z;45.619911;117.680000;2.600000;0.000000
2023-03-16T01:00Z;45.682339;108.840000;2.100000;0.000000
2023-03-16T02:00Z;45.314037;105.400000;1.600000;0.000000
2023-03-16T03:00Z;46.131792;102.910000;0.700000;0.000000
2023-03-16T04:00Z;46.137679;103.130000;0.300000;0.000000
2023-03-16T05:00Z;52.642747;111.360000;-0.300000;0.000000
2023-03-16T06:00Z;63.216685;140.040000;-0.600000;5536.200000
2023-03-16T07:00Z;72.542109;149.480000;0.000000;263416.200000
2023-03-16T08:00Z;71.831712;149.230000;2.100000;832152.000000
2023-03-16T09:00Z;67.546882;129.150000;4.100000;1326690.000000
2023-03-16T10:00Z;66.176412;118.910000;6.000000;1704186.000000
2023-03-16T11:00Z;64.365391;119.010000;8.000000;2332560.100000
2023-03-16T12:00Z;56.663209;108.870000;9.900000;2319606.000000
2023-03-16T13:00Z;61.052137;108.860000;11.300000;2066928.100000
2023-03-16T14:00Z;61.498285;108.820000;12.700000;2184828.000000
2023-03-16T15:00Z;62.185801;120.690000;14.100000;1761132.000000
2023-03-16T16:00Z;61.096521;122.250000;14.300000;1160958.000000
2023-03-16T17:00Z;58.255085;133.020000;13.500000;486288.000000
2023-03-16T18:00Z;56.239592;145.040000;11.500000;11952.000000
2023-03-16T19:00Z;53.551681;147.410000;9.900000;0.000000
2023-03-16T20:00Z;52.006315;139.810000;8.800000;0.000000
2023-03-16T21:00Z;50.356700;124.610000;6.900000;0.000000
2023-03-16T22:00Z;47.206920;119.930000;6.400000;0.000000
2023-03-16T23:00Z;45.160012;107.080000;6.100000;0.000000
2023-03-17T00:00Z;44.238559;99.940000;5.700000;0.000000
2023-03-17T01:00Z;43.990521;99.010000;5.300000;0.000000
2023-03-17T02:00Z;43.677639;105.020000;4.800000;0.000000
2023-03-17T03:00Z;44.452892;105.190000;4.300000;0.000000
2023-03-17T04:00Z;44.363936;103.910000;4.000000;0.000000
2023-03-17T05:00Z;49.386482;105.460000;3.900000;0.000000
2023-03-17T06:00Z;59.752130;109.570000;3.600000;2220.000000
2023-03-17T07:00Z;69.010495;133.610000;4.300000;385644.000000
2023-03-17T08:00Z;68.724288;131.280000;6.000000;975210.000000
2023-03-17T09:00Z;63.870901;114.140000;6.400000;1299018.000000
2023-03-17T10:00Z;63.480744;109.070000;8.800000;1610514.000000
2023-03-17T11:00Z;61.013889;109.710000;11.400000;2184341.900000
2023-03-17T12:00Z;53.921526;94.830000;13.600000;2490648.000000
2023-03-17T13:00Z;58.015944;95.140000;15.200000;2429184.000000
2023-03-17T14:00Z;59.009246;96.940000;16.400000;1895718.000000
2023-03-17T15:00Z;57.759724;95.270000;17.800000;1624374.000000
2023-03-17T16:00Z;56.228627;102.530000;18.100000;1141560.000000
2023-03-17T17:00Z;53.080752;125.840000;17.000000;537456.000000
2023-03-17T18:00Z;52.354518;135.160000;14.500000;46925.100000
2023-03-17T19:00Z;50.707915;134.840000;13.100000;0.000000
2023-03-17T20:00Z;48.667204;129.700000;11.800000;0.000000
2023-03-17T21:00Z;45.526314;112.320000;10.300000;0.000000
2023-03-17T22:00Z;42.437111;110.360000;9.800000;0.000000
2023-03-17T23:00Z;41.226105;109.350000;9.200000;0.000000
2023-03-18T00:00Z;40.600168;109.900000;8.600000;0.000000
2023-03-18T01:00Z;39.695995;101.500000;8.000000;0.000000
2023-03-18T02:00Z;39.526477;101.250000;7.900000;0.000000
2023-03-18T03:00Z;39.481579;95.820000;7.500000;0.000000
2023-03-18T04:00Z;39.054192;94.150000;7.000000;0.000000
2023-03-18T05:00Z;40.032305;94.570000;6.600000;0.000000
2023-03-18T06:00Z;42.005542;98.930000;6.200000;5362.900000
2023-03-18T07:00Z;42.323940;101.810000;6.700000;395836.900000
2023-03-18T08:00Z;39.821330;101.040000;8.300000;1048338.000000
2023-03-18T09:00Z;37.782907;91.990000;9.000000;1592352.000000
2023-03-18T10:00Z;37.347400;87.030000;11.100000;2057586.000000
2023-03-18T11:00Z;36.805506;76.290000;13.100000;2449974.000000
2023-03-18T12:00Z;36.031301;65.250000;14.500000;2430726.000000
2023-03-18T13:00Z;34.541457;56.730000;15.400000;1943646.000000
2023-03-18T14:00Z;34.793241;67.080000;16.200000;1453344.000000
2023-03-18T15:00Z;35.206076;84.140000;17.600000;1239750.000000
2023-03-18T16:00Z;36.442082;98.030000;17.100000;542178.000000
2023-03-18T17:00Z;37.270453;125.720000;15.900000;254868.000000
2023-03-18T18:00Z;38.432293;135.300000;14.400000;26242.800000
2023-03-18T19:00Z;38.766832;137.810000;13.100000;0.000000
2023-03-18T20:00Z;38.317600;132.890000;12.100000;0.000000
2023-03-18T21:00Z;37.737259;117.530000;11.000000;0.000000
2023-03-18T22:00Z;37.004056;115.270000;10.400000;0.000000
2023-03-18T23:00Z;36.506694;108.640000;9.900000;0.000000
2023-03-19T00:00Z;35.948734;119.160000;9.400000;0.000000
2023-03-19T01:00Z;36.237610;109.590000;8.900000;0.000000
2023-03-19T02:00Z;35.890825;108.820000;8.700000;0.000000
2023-03-19T03:00Z;35.842604;106.650000;8.400000;0.000000
2023-03-19T04:00Z;35.405555;102.520000;8.200000;0.000000
2023-03-19T05:00Z;35.605572;105.540000;8.200000;0.000000
2023-03-19T06:00Z;36.683951;107.070000;8.200000;2427.700000
2023-03-19T07:00Z;36.214046;107.570000;8.500000;171765.800000
2023-03-19T08:00Z;34.944690;102.250000;9.600000;598566.000000
2023-03-19T09:00Z;34.630311;104.720000;11.300000;1160550.000000
2023-03-19T10:00Z;33.711612;94.370000;12.300000;1418466.000000
2023-03-19T11:00Z;33.225352;95.450000;13.300000;1480338.000000
2023-03-19T12:00Z;33.789826;93.000000;13.500000;895326.000000
2023-03-19T13:00Z;34.090432;91.330000;12.700000;420816.000000
2023-03-19T14:00Z;36.210876;94.210000;11.600000;422892.000000
2023-03-19T15:00Z;36.841530;99.010000;11.300000;325476.000000
2023-03-19T16:00Z;36.337783;109.550000;10.500000;143646.000000
2023-03-19T17:00Z;36.562847;126.380000;9.500000;70620.000000
2023-03-19T18:00Z;38.131818;141.490000;9.100000;13557.600000
2023-03-19T19:00Z;37.507612;147.940000;9.000000;0.000000
2023-03-19T20:00Z;37.237888;142.080000;8.500000;0.000000
2023-03-19T21:00Z;36.850056;136.950000;7.600000;0.000000
2023-03-19T22:00Z;36.818384;133.410000;7.300000;0.000000
2023-03-19T23:00Z;37.476578;128.820000;7.000000;0.000000
2023-03-20T00:00Z;37.091940;118.800000;6.900000;0.000000
2023-03-20T01:00Z;37.143149;111.630000;6.400000;0.000000
2023-03-20T02:00Z;37.210916;110.210000;5.900000;0.000000
2023-03-20T03:00Z;37.148866;108.820000;5.400000;0.000000
2023-03-20T04:00Z;38.200304;109.210000;5.600000;0.000000
2023-03-20T05:00Z;44.925116;124.350000;5.700000;0.000000
2023-03-20T06:00Z;57.376742;135.070000;5.700000;4519.200000
2023-03-20T07:00Z;66.348834;142.980000;6.000000;171789.600000
2023-03-20T08:00Z;66.635609;145.910000;7.000000;331902.000000
2023-03-20T09:00Z;65.800789;141.920000;8.100000;537870.000000
2023-03-20T10:00Z;67.887197;133.360000;8.700000;766566.000000
2023-03-20T11:00Z;65.197239;115.710000;9.900000;1684260.000000
2023-03-20T12:00Z;58.444798;110.270000;11.100000;1964154.000000
2023-03-20T13:00Z;63.413656;109.400000;11.700000;1528656.000000
2023-03-20T14:00Z;61.660399;108.830000;13.000000;1913424.000000
2023-03-20T15:00Z;59.879200;110.260000;14.300000;1711830.000000
2023-03-20T16:00Z;59.455504;114.680000;14.200000;1044462.000000
2023-03-20T17:00Z;54.872018;131.940000;13.800000;585738.000000
2023-03-20T18:00Z;52.646975;141.470000;12.400000;56604.000000
2023-03-20T19:00Z;50.662105;145.020000;10.900000;0.000000
2023-03-20T20:00Z;48.868950;139.670000;9.800000;0.000000
2023-03-20T21:00Z;46.774817;134.100000;8.400000;0.000000
2023-03-20T22:00Z;44.682299;130.960000;7.900000;0.000000
2023-03-20T23:00Z;43.042803;119.070000;7.300000;0.000000
2023-03-21T00:00Z;42.495250;116.070000;6.900000;0.000000
2023-03-21T01:00Z;42.324618;112.170000;6.600000;0.000000
2023-03-21T02:00Z;42.474381;104.940000;6.100000;0.000000
2023-03-21T03:00Z;42.337661;103.380000;5.100000;0.000000
2023-03-21T04:00Z;42.082504;104.830000;4.500000;0.000000
2023-03-21T05:00Z;48.081403;110.650000;4.100000;0.000000
2023-03-21T06:00Z;59.815354;128.340000;3.800000;11760.900000
2023-03-21T07:00Z;67.715128;143.220000;4.600000;434878.200000
2023-03-21T08:00Z;65.561899;142.940000;6.500000;982800.000000
2023-03-21T09:00Z;64.068256;133.410000;8.100000;1315170.000000
2023-03-21T10:00Z;65.847987;125.280000;10.100000;1755750.000000
2023-03-21T11:00Z;61.448038;122.140000;11.400000;1589244.000000
2023-03-21T12:00Z;54.430169;111.590000;11.900000;923856.000000
2023-03-21T13:00Z;60.690943;109.690000;12.100000;975066.000000
2023-03-21T14:00Z;62.725679;111.110000;12.800000;1165110.000000
2023-03-21T15:00Z;62.369821;115.180000;14.000000;793620.000000
2023-03-21T16:00Z;60.296000;119.890000;14.300000;820488.000000
2023-03-21T17:00Z;56.001987;126.540000;14.100000;458394.000000
2023-03-21T18:00Z;53.613794;134.860000;12.900000;38559.000000
2023-03-21T19:00Z;51.157226;140.060000;11.700000;0.000000
2023-03-21T20:00Z;49.640887;135.440000;10.800000;0.000000
2023-03-21T21:00Z;47.799878;118.260000;10.100000;0.000000
2023-03-21T22:00Z;45.584563;112.860000;9.900000;0.000000
2023-03-21T23:00Z;44.043809;111.930000;9.500000;0.000000
2023-03-22T00:00Z;43.044168;105.070000;8.900000;0.000000
2023-03-22T01:00Z;42.202702;102.290000;8.200000;0.000000
2023-03-22T02:00Z;41.867569;105.340000;7.600000;0.000000
2023-03-22T03:00Z;41.498884;107.070000;6.800000;0.000000
2023-03-22T04:00Z;42.317148;105.980000;6.200000;0.000000
2023-03-22T05:00Z;48.163278;106.870000;5.800000;0.000000
2023-03-22T06:00Z;59.426091;117.270000;5.400000;10247.300000
2023-03-22T07:00Z;67.217016;124.240000;6.300000;474274.600000
2023-03-22T08:00Z;65.783965;119.360000;8.700000;1122738.000000
2023-03-22T09:00Z;62.499373;107.460000;10.700000;1732080.000000
2023-03-22T10:00Z;61.379879;106.490000;13.100000;2204928.000000
2023-03-22T11:00Z;60.305624;106.270000;14.900000;2514714.000000
2023-03-22T12:00Z;54.754001;98.340000;16.300000;2648706.000000
2023-03-22T13:00Z;57.717208;99.010000;17.300000;2544216.000000
2023-03-22T14:00Z;58.068833;105.050000;18.600000;2239608.000000
2023-03-22T15:00Z;58.743384;105.980000;20.800000;1828362.000000
2023-03-22T16:00Z;57.903021;109.820000;20.600000;1247100.000000
2023-03-22T17:00Z;54.679980;121.220000;20.000000;601044.000000
2023-03-22T18:00Z;53.200449;125.060000;18.100000;68086.500000
2023-03-22T19:00Z;51.194195;126.860000;17.000000;0.000000
2023-03-22T20:00Z;49.315208;123.150000;15.500000;0.000000
2023-03-22T21:00Z;47.255982;108.440000;12.700000;0.000000
2023-03-22T22:00Z;44.611724;109.180000;12.100000;0.000000
2023-03-22T23:00Z;43.143786;106.230000;11.700000;0.000000
2023-03-23T00:00Z;42.562113;102.640000;11.200000;0.000000
2023-03-23T01:00Z;41.904685;102.180000;10.500000;0.000000
2023-03-23T02:00Z;41.851594;101.460000;10.400000;0.000000
2023-03-23T03:00Z;41.435969;100.460000;10.900000;0.000000
2023-03-23T04:00Z;41.640879;99.080000;10.700000;0.000000
2023-03-23T05:00Z;47.120324;106.040000;11.100000;0.000000
2023-03-23T06:00Z;58.510632;121.990000;11.600000;19412.400000
2023-03-23T07:00Z;67.928501;122.960000;11.700000;245437.200000
2023-03-23T08:00Z;70.056521;115.140000;13.100000;738930.000000
2023-03-23T09:00Z;67.897682;103.260000;12.700000;1306032.000000
2023-03-23T10:00Z;69.177557;103.280000;14.800000;1837944.000000
2023-03-23T11:00Z;66.950182;103.710000;16.800000;2167350.000000
2023-03-23T12:00Z;58.953015;104.480000;17.900000;1466082.000000
2023-03-23T13:00Z;64.237642;104.290000;18.100000;944436.000000
2023-03-23T14:00Z;65.391857;107.630000;18.900000;834198.000000
2023-03-23T15:00Z;66.282211;104.860000;18.400000;411078.000000
2023-03-23T16:00Z;62.978567;110.030000;18.100000;329478.000000
2023-03-23T17:00Z;56.559932;119.640000;17.000000;89808.000000
2023-03-23T18:00Z;54.931342;130.820000;15.700000;16346.400000
2023-03-23T19:00Z;52.972930;137.410000;14.600000;0.000000
2023-03-23T20:00Z;50.402124;127.970000;13.900000;0.000000
2023-03-23T21:00Z;48.463607;116.210000;12.800000;0.000000
2023-03-23T22:00Z;46.582057;115.070000;12.200000;0.000000
2023-03-23T23:00Z;45.179827;104.460000;11.800000;0.000000
2023-03-24T00:00Z;43.796479;105.320000;11.500000;0.000000
2023-03-24T01:00Z;43.878336;105.040000;11.200000;0.000000
2023-03-24T02:00Z;43.649834;99.060000;10.500000;0.000000
2023-03-24T03:00Z;43.744813;100.080000;9.900000;0.000000
2023-03-24T04:00Z;43.930071;105.340000;9.900000;0.000000
2023-03-24T05:00Z;49.102479;105.480000;10.500000;0.000000
2023-03-24T06:00Z;58.872107;106.880000;12.500000;5997.400000
2023-03-24T07:00Z;68.158513;115.090000;13.300000;157987.100000
2023-03-24T08:00Z;70.561703;121.450000;12.700000;342684.000000
2023-03-24T09:00Z;68.132024;123.890000;11.700000;343380.000000
2023-03-24T10:00Z;69.708598;124.080000;13.100000;1016688.000000
2023-03-24T11:00Z;67.586392;125.770000;14.200000;1316838.000000
2023-03-24T12:00Z;64.927400;115.930000;14.600000;788730.000000
2023-03-24T13:00Z;67.905220;117.860000;14.000000;477336.000000
2023-03-24T14:00Z;67.853336;122.830000;13.300000;328800.000000
2023-03-24T15:00Z;65.092374;106.990000;14.000000;372120.000000
2023-03-24T16:00Z;59.649029;106.640000;12.700000;209094.000000
2023-03-24T17:00Z;55.773407;113.910000;11.800000;75792.000000
2023-03-24T18:00Z;53.013259;120.420000;11.200000;12943.200000
2023-03-24T19:00Z;50.310686;122.630000;10.400000;0.000000
2023-03-24T20:00Z;48.113975;105.970000;10.000000;0.000000
2023-03-24T21:00Z;45.194664;105.060000;9.100000;0.000000
2023-03-24T22:00Z;43.044597;106.260000;8.300000;0.000000
2023-03-24T23:00Z;41.951939;105.060000;8.800000;0.000000
2023-03-25T00:00Z;40.681542;96.940000;9.100000;0.000000
2023-03-25T01:00Z;40.611831;96.750000;8.000000;0.000000
2023-03-25T02:00Z;39.674657;94.290000;7.300000;0.000000
2023-03-25T03:00Z;39.300285;91.260000;7.300000;0.000000
2023-03-25T04:00Z;38.779893;88.020000;6.600000;0.000000
2023-03-25T05:00Z;39.733894;91.280000;6.200000;0.000000
2023-03-25T06:00Z;41.300052;89.070000;6.200000;33828.000000
2023-03-25T07:00Z;41.338675;90.640000;7.400000;300744.000000
2023-03-25T08:00Z;40.981927;91.640000;8.900000;906708.000000
2023-03-25T09:00Z;40.469620;94.240000;9.600000;905958.000000
2023-03-25T10:00Z;41.347866;69.970000;9.900000;1236006.000000
2023-03-25T11:00Z;39.049107;41.490000;10.200000;2060910.000000
2023-03-25T12:00Z;37.487169;29.910000;11.400000;2059110.000000
2023-03-25T13:00Z;36.617810;9.590000;11.600000;2278506.000000
2023-03-25T14:00Z;35.079532;9.580000;11.200000;1508022.000000
2023-03-25T15:00Z;36.359726;69.250000;11.800000;1637850.000000
